SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE0634,CUST0634,PROJ005,005-C-135,2017-05-19,14055945,BRK011,Sold
SALE0635,CUST0635,PROJ006,006-B-102,2017-05-19,8284263,BRK011,Sold
SALE0636,CUST0636,PROJ005,005-C-118,2017-05-20,9220000,BRK014,Sold
SALE0637,CUST0637,PROJ004,004-A-101,2017-05-27,24219559,BRK007,Sold
SALE0638,CUST0638,PROJ004,004-C-133,2017-05-28,15072526,BRK014,Sold
SALE0639,CUST0639,PROJ005,005-B-107,2017-06-02,12080348,BRK004,Sold
SALE0640,CUST0640,PROJ004,004-C-111,2017-06-03,24263905,BRK004,Sold
SALE0641,CUST0641,PROJ005,005-B-131,2017-06-03,11533626,BRK001,Sold
SALE0642,CUST0642,PROJ006,006-A-127,2017-06-07,10327256,BRK003,Sold
SALE0643,CUST0643,PROJ006,006-B-124,2017-06-08,7446750,BRK006,Sold
SALE0644,CUST0644,PROJ004,004-C-130,2017-06-09,13816595,BRK010,Sold
SALE0645,CUST0645,PROJ004,004-B-126,2017-06-11,16834160,BRK003,Sold
SALE0646,CUST0646,PROJ006,006-C-154,2017-06-12,10856449,BRK009,Sold
SALE0647,CUST0647,PROJ005,005-D-116,2017-06-14,8415939,BRK005,Sold
SALE0648,CUST0648,PROJ004,004-B-140,2017-06-15,14091026,BRK002,Sold
SALE0649,CUST0649,PROJ004,004-D-105,2017-06-20,18059869,BRK014,Sold
SALE0650,CUST0650,PROJ006,006-B-121,2017-06-20,9022279,BRK005,Sold
SALE0651,CUST0651,PROJ005,005-D-126,2017-06-21,13257833,BRK005,Sold
SALE0652,CUST0652,PROJ005,005-B-140,2017-06-23,9308940,BRK008,Sold
SALE0653,CUST0653,PROJ006,006-A-136,2017-06-24,11435036,BRK007,Sold
SALE0654,CUST0654,PROJ004,004-A-120,2017-06-25,18722786,BRK010,Sold
SALE0655,CUST0655,PROJ005,005-A-137,2017-07-03,11852091,BRK013,Sold
SALE0656,CUST0656,PROJ006,006-A-162,2017-07-03,8368224,BRK011,Sold
SALE0657,CUST0657,PROJ004,004-C-114,2017-07-04,15472123,BRK008,Sold
SALE0658,CUST0658,PROJ005,005-D-114,2017-07-04,13614197,BRK015,Sold
SALE0659,CUST0659,PROJ006,006-A-146,2017-07-04,10807143,BRK011,Sold
SALE0660,CUST0660,PROJ006,006-D-106,2017-07-04,9027942,BRK006,Sold
SALE0661,CUST0661,PROJ004,004-D-144,2017-07-06,12635860,BRK015,Sold
SALE0662,CUST0662,PROJ006,006-D-137,2017-07-06,9759613,BRK015,Sold
SALE0663,CUST0663,PROJ004,004-A-116,2017-07-11,24809252,BRK011,Sold
SALE0664,CUST0664,PROJ005,005-D-108,2017-07-11,13445093,BRK014,Sold
SALE0665,CUST0665,PROJ005,005-C-126,2017-07-11,12450634,BRK002,Sold
SALE0666,CUST0666,PROJ005,005-C-132,2017-07-13,11801566,BRK007,Sold
SALE0667,CUST0667,PROJ005,005-C-101,2017-07-14,12867158,BRK008,Sold
SALE0668,CUST0668,PROJ006,006-C-108,2017-07-14,11458888,BRK007,Sold
SALE0669,CUST0669,PROJ005,005-B-101,2017-07-19,12821669,BRK007,Sold
SALE0670,CUST0670,PROJ005,005-A-122,2017-07-27,14130803,BRK002,Sold
SALE0671,CUST0671,PROJ004,004-B-129,2017-07-28,16524648,BRK004,Sold
SALE0672,CUST0672,PROJ004,004-A-129,2017-07-28,16313354,BRK004,Sold
SALE0673,CUST0673,PROJ006,006-D-144,2017-07-28,11939091,BRK003,Sold
SALE0674,CUST0674,PROJ006,006-B-110,2017-08-02,11008247,BRK008,Sold
SALE0675,CUST0675,PROJ006,006-A-107,2017-08-02,11947125,BRK003,Sold
SALE0676,CUST0676,PROJ006,006-A-150,2017-08-06,7955283,BRK010,Sold
SALE0677,CUST0677,PROJ006,006-D-135,2017-08-06,10762590,BRK014,Sold
SALE0678,CUST0678,PROJ006,006-A-148,2017-08-08,7897029,BRK002,Sold
SALE0679,CUST0679,PROJ006,006-C-134,2017-08-09,7285338,BRK010,Sold
SALE0680,CUST0680,PROJ006,006-D-139,2017-08-13,11806462,BRK005,Sold
SALE0681,CUST0681,PROJ006,006-A-105,2017-08-15,11322259,BRK008,Sold
SALE0682,CUST0682,PROJ005,005-A-113,2017-08-16,12625049,BRK001,Sold
SALE0683,CUST0683,PROJ005,005-A-139,2017-08-23,11107931,BRK001,Sold
SALE0684,CUST0684,PROJ006,006-C-113,2017-08-28,9578808,BRK015,Sold
SALE0685,CUST0685,PROJ005,005-A-128,2017-08-30,9694676,BRK005,Sold
SALE0686,CUST0686,PROJ006,006-C-145,2017-09-12,8116271,BRK012,Sold
SALE0687,CUST0687,PROJ005,005-D-128,2017-09-13,11246209,BRK009,Sold
SALE0688,CUST0688,PROJ005,005-A-138,2017-09-16,9319988,BRK012,Sold
SALE0689,CUST0689,PROJ005,005-B-125,2017-09-20,9346662,BRK013,Sold
SALE0690,CUST0690,PROJ006,006-D-104,2017-09-20,7588104,BRK006,Sold
SALE0691,CUST0691,PROJ006,006-A-120,2017-09-21,10995839,BRK002,Sold
SALE0692,CUST0692,PROJ006,006-A-133,2017-09-22,12486404,BRK014,Sold
SALE0693,CUST0693,PROJ006,006-B-105,2017-09-22,11483783,BRK010,Sold
SALE0694,CUST0694,PROJ005,005-A-124,2017-10-01,10511539,BRK002,Sold
SALE0695,CUST0695,PROJ006,006-A-122,2017-10-02,7460354,BRK015,Sold
SALE0696,CUST0696,PROJ005,005-C-107,2017-10-05,11580128,BRK015,Sold
SALE0697,CUST0697,PROJ006,006-A-155,2017-10-07,8354988,BRK001,Sold
SALE0698,CUST0698,PROJ006,006-C-127,2017-10-11,11676478,BRK013,Sold
SALE0699,CUST0699,PROJ005,005-C-122,2017-10-12,11435578,BRK001,Sold
SALE0700,CUST0700,PROJ005,005-B-118,2017-10-16,11401815,BRK009,Sold
SALE0701,CUST0701,PROJ005,005-C-112,2017-10-19,10635587,BRK007,Sold
SALE0702,CUST0702,PROJ006,006-A-118,2017-10-19,9815453,BRK009,Sold
SALE0703,CUST0703,PROJ006,006-C-107,2017-10-29,12986961,BRK009,Sold
SALE0704,CUST0704,PROJ005,005-D-139,2017-10-31,9358269,BRK015,Sold
SALE0705,CUST0705,PROJ006,006-A-129,2017-11-01,7416932,BRK012,Sold
SALE0706,CUST0706,PROJ006,006-C-104,2017-11-03,12653223,BRK008,Sold
SALE0707,CUST0707,PROJ005,005-D-135,2017-11-06,14175276,BRK003,Sold
SALE0708,CUST0708,PROJ005,005-C-130,2017-11-09,11758239,BRK008,Sold
SALE0709,CUST0709,PROJ005,005-B-112,2017-11-16,11773164,BRK014,Sold
SALE0710,CUST0710,PROJ006,006-D-125,2017-11-22,9355174,BRK003,Sold
SALE0711,CUST0711,PROJ005,005-D-137,2017-11-28,12423971,BRK003,Sold
SALE0712,CUST0712,PROJ006,006-A-135,2017-11-29,7572820,BRK006,Sold
SALE0713,CUST0713,PROJ006,006-B-163,2017-12-01,12570280,BRK004,Sold
SALE0714,CUST0714,PROJ005,005-B-110,2017-12-02,8034070,BRK002,Sold
SALE0715,CUST0715,PROJ005,005-A-103,2017-12-02,13398556,BRK004,Sold
SALE0716,CUST0716,PROJ006,006-B-114,2017-12-02,7220656,BRK005,Sold
SALE0717,CUST0717,PROJ006,006-B-153,2017-12-03,12089207,BRK010,Sold
SALE0718,CUST0718,PROJ005,005-B-134,2017-12-06,12126071,BRK012,Sold
SALE0719,CUST0719,PROJ005,005-A-110,2017-12-11,13937445,BRK008,Sold
SALE0720,CUST0720,PROJ005,005-D-124,2017-12-15,14924154,BRK011,Sold
SALE0721,CUST0721,PROJ006,006-D-134,2017-12-16,11819819,BRK002,Sold
SALE0722,CUST0722,PROJ006,006-B-111,2017-12-21,10801164,BRK010,Sold
SALE0723,CUST0723,PROJ005,005-C-134,2017-12-26,14895537,BRK011,Sold
SALE0724,CUST0724,PROJ005,005-B-104,2017-12-29,14160497,BRK008,Sold
SALE0725,CUST0725,PROJ006,006-D-153,2018-01-03,7431274,BRK012,Sold
SALE0726,CUST0726,PROJ006,006-D-147,2018-01-08,10549350,BRK005,Sold
SALE0727,CUST0727,PROJ005,005-C-114,2018-01-12,12360337,BRK002,Sold
SALE0728,CUST0728,PROJ005,005-B-124,2018-01-13,13737723,BRK006,Sold
SALE0729,CUST0729,PROJ006,006-A-114,2018-01-14,12175155,BRK010,Sold
SALE0730,CUST0730,PROJ006,006-C-122,2018-01-22,8251274,BRK006,Sold
SALE0731,CUST0731,PROJ006,006-B-138,2018-01-22,11832930,BRK013,Sold
SALE0732,CUST0732,PROJ006,006-A-154,2018-01-28,9522798,BRK006,Sold
SALE0733,CUST0733,PROJ005,005-D-129,2018-01-29,9799664,BRK006,Sold
SALE0734,CUST0734,PROJ006,006-C-141,2018-02-05,10354298,BRK004,Sold
SALE0735,CUST0735,PROJ005,005-A-120,2018-02-13,10212771,BRK006,Sold
SALE0736,CUST0736,PROJ006,006-C-153,2018-02-15,7818447,BRK014,Sold
SALE0737,CUST0737,PROJ006,006-B-126,2018-02-18,11984085,BRK013,Sold
SALE0738,CUST0738,PROJ006,006-A-116,2018-02-24,10062646,BRK010,Sold
SALE0739,CUST0739,PROJ005,005-B-136,2018-02-27,9803474,BRK013,Sold
SALE0740,CUST0740,PROJ006,006-A-109,2018-03-05,12670573,BRK013,Sold
SALE0741,CUST0741,PROJ005,005-D-138,2018-03-08,9167335,BRK015,Sold
SALE0742,CUST0742,PROJ006,006-B-146,2018-03-19,12174102,BRK014,Sold
SALE0743,CUST0743,PROJ006,006-A-104,2018-03-20,9258571,BRK008,Sold
SALE0744,CUST0744,PROJ005,005-C-129,2018-03-26,13432960,BRK012,Sold
SALE0745,CUST0745,PROJ006,006-B-128,2018-03-28,8595147,BRK011,Sold
SALE0746,CUST0746,PROJ006,006-B-108,2018-03-30,12301843,BRK003,Sold
SALE0747,CUST0747,PROJ005,005-C-139,2018-03-31,14685932,BRK009,Sold
SALE0748,CUST0748,PROJ006,006-B-160,2018-04-01,7424479,BRK015,Sold
SALE0749,CUST0749,PROJ006,006-D-154,2018-04-08,10394337,BRK014,Sold
SALE0750,CUST0750,PROJ005,005-D-107,2018-04-10,10951131,BRK013,Sold
SALE0751,CUST0751,PROJ006,006-C-146,2018-04-10,12923445,BRK011,Sold
SALE0752,CUST0752,PROJ006,006-C-160,2018-04-18,11607010,BRK013,Sold
SALE0753,CUST0753,PROJ006,006-A-128,2018-04-20,8381877,BRK002,Sold
SALE0754,CUST0754,PROJ006,006-B-148,2018-04-23,11837972,BRK004,Sold
SALE0755,CUST0755,PROJ006,006-D-116,2018-04-24,10807521,BRK010,Sold
SALE0756,CUST0756,PROJ006,006-C-123,2018-04-25,11750585,BRK015,Sold
SALE0757,CUST0757,PROJ006,006-B-145,2018-04-27,9472576,BRK008,Sold
SALE0758,CUST0758,PROJ006,006-C-105,2018-04-29,8216549,BRK002,Sold
SALE0759,CUST0759,PROJ006,006-D-159,2018-04-30,8549546,BRK013,Sold
SALE0760,CUST0760,PROJ006,006-A-106,2018-05-12,10773390,BRK014,Sold
SALE0761,CUST0761,PROJ005,005-C-113,2018-05-18,12140674,BRK003,Sold
SALE0762,CUST0762,PROJ006,006-D-156,2018-05-22,12414326,BRK001,Sold
SALE0763,CUST0763,PROJ005,005-B-111,2018-05-24,14937489,BRK004,Sold
SALE0764,CUST0764,PROJ006,006-B-144,2018-05-24,9470925,BRK014,Sold
SALE0765,CUST0765,PROJ006,006-C-125,2018-06-11,7396109,BRK005,Sold
SALE0766,CUST0766,PROJ006,006-D-114,2018-06-21,7109246,BRK014,Sold
SALE0767,CUST0767,PROJ005,005-B-130,2018-06-22,12515930,BRK008,Sold
SALE0768,CUST0768,PROJ005,005-A-112,2018-07-01,14961373,BRK007,Sold
SALE0769,CUST0769,PROJ006,006-C-133,2018-07-04,11960920,BRK012,Sold
SALE0770,CUST0770,PROJ006,006-A-158,2018-07-04,9322646,BRK013,Sold
SALE0771,CUST0771,PROJ005,005-D-102,2018-07-08,10369664,BRK002,Sold
SALE0772,CUST0772,PROJ006,006-C-151,2018-07-08,11366589,BRK004,Sold
SALE0773,CUST0773,PROJ005,005-C-105,2018-07-10,12162518,BRK015,Sold
SALE0774,CUST0774,PROJ006,006-D-111,2018-07-17,8862932,BRK001,Sold
SALE0775,CUST0775,PROJ005,005-C-140,2018-07-23,13882425,BRK002,Sold
SALE0776,CUST0776,PROJ005,005-C-117,2018-07-26,8968069,BRK006,Sold
SALE0777,CUST0777,PROJ005,005-B-106,2018-07-29,13210747,BRK007,Sold
SALE0778,CUST0778,PROJ005,005-D-123,2018-07-30,9274052,BRK007,Sold
SALE0779,CUST0779,PROJ006,006-D-109,2018-08-05,12971110,BRK012,Sold
SALE0780,CUST0780,PROJ006,006-B-159,2018-08-11,9909747,BRK004,Sold
SALE0781,CUST0781,PROJ005,005-A-117,2018-08-12,9603118,BRK002,Sold
SALE0782,CUST0782,PROJ005,005-A-114,2018-08-17,9526473,BRK011,Sold
SALE0783,CUST0783,PROJ005,005-D-104,2018-08-17,10171205,BRK002,Sold
SALE0784,CUST0784,PROJ005,005-D-120,2018-08-21,13028112,BRK004,Sold
SALE0785,CUST0785,PROJ006,006-C-116,2018-08-25,10520822,BRK012,Sold
SALE0786,CUST0786,PROJ006,006-A-113,2018-08-25,7290805,BRK012,Sold
SALE0787,CUST0787,PROJ006,006-A-149,2018-08-28,9978045,BRK003,Sold
SALE0788,CUST0788,PROJ005,005-D-118,2018-09-05,8481219,BRK009,Sold
SALE0789,CUST0789,PROJ005,005-C-138,2018-09-11,9215678,BRK011,Sold
SALE0790,CUST0790,PROJ005,005-A-102,2018-09-20,9386806,BRK007,Sold
SALE0791,CUST0791,PROJ006,006-B-150,2018-09-24,12071463,BRK010,Sold
SALE0792,CUST0792,PROJ007,007-A-104,2018-09-24,12438209,BRK002,Sold
SALE0793,CUST0793,PROJ007,007-D-106,2018-09-26,14570528,BRK013,Sold
SALE0794,CUST0794,PROJ006,006-C-129,2018-09-30,8433938,BRK012,Sold
SALE0795,CUST0795,PROJ006,006-C-149,2018-10-05,8252797,BRK002,Sold
SALE0796,CUST0796,PROJ005,005-D-103,2018-10-06,11836286,BRK008,Sold
SALE0797,CUST0797,PROJ006,006-B-104,2018-10-11,10677052,BRK010,Sold
SALE0798,CUST0798,PROJ005,005-B-122,2018-10-14,10605064,BRK001,Sold
SALE0799,CUST0799,PROJ005,005-A-118,2018-10-18,11923169,BRK009,Sold
SALE0800,CUST0800,PROJ006,006-B-147,2018-10-18,11268941,BRK010,Sold
SALE0801,CUST0801,PROJ005,005-A-106,2018-10-20,14746603,BRK015,Sold
SALE0802,CUST0802,PROJ005,005-D-109,2018-10-22,10419128,BRK009,Sold
SALE0803,CUST0803,PROJ006,006-D-136,2018-10-23,10273387,BRK015,Sold
SALE0804,CUST0804,PROJ005,005-A-123,2018-10-29,9046711,BRK007,Sold
SALE0805,CUST0805,PROJ006,006-C-136,2018-11-03,10711001,BRK003,Sold
SALE0806,CUST0806,PROJ005,005-B-114,2018-11-07,13035613,BRK007,Sold
SALE0807,CUST0807,PROJ006,006-C-101,2018-11-07,10622421,BRK015,Sold
SALE0808,CUST0808,PROJ006,006-D-161,2018-11-12,8582078,BRK009,Sold
SALE0809,CUST0809,PROJ005,005-D-113,2018-11-14,10355999,BRK007,Sold
SALE0810,CUST0810,PROJ007,007-D-112,2018-11-14,19432628,BRK012,Sold
SALE0811,CUST0811,PROJ005,005-A-111,2018-11-16,9015780,BRK010,Sold
SALE0812,CUST0812,PROJ006,006-D-126,2018-11-18,9540207,BRK010,Sold
SALE0813,CUST0813,PROJ005,005-B-103,2018-11-21,10217411,BRK014,Sold
SALE0814,CUST0814,PROJ006,006-D-131,2018-11-22,10329762,BRK015,Sold
SALE0815,CUST0815,PROJ006,006-C-109,2018-11-23,9000281,BRK005,Sold
SALE0816,CUST0816,PROJ005,005-A-108,2018-11-25,12672386,BRK003,Sold
SALE0817,CUST0817,PROJ006,006-A-112,2018-11-28,9905881,BRK013,Sold
SALE0818,CUST0818,PROJ006,006-C-152,2018-11-29,7833681,BRK005,Sold
SALE0819,CUST0819,PROJ007,007-B-124,2018-12-08,11191745,BRK010,Sold
SALE0820,CUST0820,PROJ006,006-C-139,2018-12-11,10640089,BRK004,Sold
SALE0821,CUST0821,PROJ006,006-D-112,2018-12-11,11886413,BRK015,Sold
SALE0822,CUST0822,PROJ007,007-D-105,2018-12-15,17856518,BRK010,Sold
SALE0823,CUST0823,PROJ006,006-A-152,2018-12-16,11694613,BRK009,Sold
SALE0824,CUST0824,PROJ007,007-D-104,2018-12-17,16827360,BRK005,Sold
SALE0825,CUST0825,PROJ005,005-D-127,2018-12-21,9853448,BRK015,Sold
SALE0826,CUST0826,PROJ006,006-B-157,2018-12-23,10642987,BRK010,Sold
SALE0827,CUST0827,PROJ006,006-B-133,2018-12-29,12173087,BRK013,Sold
SALE0828,CUST0828,PROJ006,006-A-108,2018-12-29,12959202,BRK013,Sold
SALE0829,CUST0829,PROJ006,006-C-112,2018-12-31,7066313,BRK009,Sold
SALE0830,CUST0830,PROJ006,006-A-132,2019-01-04,9901931,BRK015,Sold
SALE0831,CUST0831,PROJ006,006-C-124,2019-01-05,8211639,BRK002,Sold
SALE0832,CUST0832,PROJ007,007-C-120,2019-01-09,13287997,BRK013,Sold
SALE0833,CUST0833,PROJ007,007-B-116,2019-01-14,19025406,BRK003,Sold
SALE0834,CUST0834,PROJ005,005-D-136,2019-01-16,10745929,BRK011,Sold
SALE0835,CUST0835,PROJ006,006-D-157,2019-01-16,8127553,BRK006,Sold
SALE0836,CUST0836,PROJ006,006-B-134,2019-01-20,8756195,BRK004,Sold
SALE0837,CUST0837,PROJ005,005-A-136,2019-01-22,10075701,BRK001,Sold
SALE0838,CUST0838,PROJ007,007-B-113,2019-01-24,11807234,BRK006,Sold
SALE0839,CUST0839,PROJ006,006-D-132,2019-01-25,10836702,BRK010,Sold
SALE0840,CUST0840,PROJ005,005-A-105,2019-01-27,9357651,BRK001,Sold
SALE0841,CUST0841,PROJ006,006-A-159,2019-02-11,10880432,BRK012,Sold
SALE0842,CUST0842,PROJ006,006-A-117,2019-02-12,7608869,BRK014,Sold
SALE0843,CUST0843,PROJ006,006-C-150,2019-02-15,7394181,BRK001,Sold
SALE0844,CUST0844,PROJ005,005-A-129,2019-02-16,11190164,BRK015,Sold
SALE0845,CUST0845,PROJ006,006-D-122,2019-02-23,9787625,BRK008,Sold
SALE0846,CUST0846,PROJ005,005-C-111,2019-02-26,8273887,BRK003,Sold
SALE0847,CUST0847,PROJ006,006-D-108,2019-02-27,8287654,BRK014,Sold
SALE0848,CUST0848,PROJ006,006-D-102,2019-03-01,8741972,BRK010,Sold
SALE0849,CUST0849,PROJ006,006-A-130,2019-03-07,7770690,BRK001,Sold
SALE0850,CUST0850,PROJ007,007-B-106,2019-03-08,13767816,BRK014,Sold
SALE0851,CUST0851,PROJ006,006-C-159,2019-03-13,7191544,BRK015,Sold
SALE0852,CUST0852,PROJ005,005-B-108,2019-03-14,9265962,BRK012,Sold
SALE0853,CUST0853,PROJ006,006-B-131,2019-03-14,10265361,BRK004,Sold
SALE0854,CUST0854,PROJ006,006-D-133,2019-03-14,9668821,BRK012,Sold
SALE0855,CUST0855,PROJ006,006-A-163,2019-03-15,9275075,BRK015,Sold
SALE0856,CUST0856,PROJ005,005-A-127,2019-03-16,9782194,BRK011,Sold
SALE0857,CUST0857,PROJ008,008-D-136,2019-03-17,44917027,BRK011,Sold
SALE0858,CUST0858,PROJ006,006-A-157,2019-03-20,11437206,BRK013,Sold
SALE0859,CUST0859,PROJ008,008-B-148,2019-03-20,27338478,BRK012,Sold
SALE0860,CUST0860,PROJ007,007-D-118,2019-03-21,19862669,BRK002,Sold
SALE0861,CUST0861,PROJ006,006-C-114,2019-03-22,10360605,BRK014,Sold
SALE0862,CUST0862,PROJ006,006-A-103,2019-03-24,9571622,BRK001,Sold
SALE0863,CUST0863,PROJ006,006-B-162,2019-03-25,11140344,BRK011,Sold
SALE0864,CUST0864,PROJ006,006-A-141,2019-03-26,10926295,BRK003,Sold
SALE0865,CUST0865,PROJ007,007-A-121,2019-03-30,19845303,BRK014,Sold
SALE0866,CUST0866,PROJ007,007-A-125,2019-03-30,10623562,BRK001,Sold
SALE0867,CUST0867,PROJ006,006-B-132,2019-03-31,9262346,BRK006,Sold
SALE0868,CUST0868,PROJ008,008-C-123,2019-03-31,41966666,BRK014,Sold
SALE0869,CUST0869,PROJ006,006-A-119,2019-04-01,10659817,BRK008,Sold
SALE0870,CUST0870,PROJ006,006-D-140,2019-04-02,8789757,BRK004,Sold
SALE0871,CUST0871,PROJ006,006-B-136,2019-04-03,9492724,BRK010,Sold
SALE0872,CUST0872,PROJ006,006-C-115,2019-04-11,8301654,BRK001,Sold
SALE0873,CUST0873,PROJ008,008-A-107,2019-04-11,35479125,BRK007,Sold
SALE0874,CUST0874,PROJ007,007-B-103,2019-04-12,14961649,BRK015,Sold
SALE0875,CUST0875,PROJ008,008-C-128,2019-04-16,42695109,BRK007,Sold
SALE0876,CUST0876,PROJ006,006-D-117,2019-04-23,12657978,BRK004,Sold
SALE0877,CUST0877,PROJ006,006-B-107,2019-04-24,7314343,BRK014,Sold
SALE0878,CUST0878,PROJ006,006-C-155,2019-04-28,11596114,BRK009,Sold
SALE0879,CUST0879,PROJ006,006-B-101,2019-04-29,7233141,BRK008,Sold
SALE0880,CUST0880,PROJ008,008-D-149,2019-04-29,36629321,BRK012,Sold
SALE0881,CUST0881,PROJ006,006-B-161,2019-05-03,8996220,BRK015,Sold
SALE0882,CUST0882,PROJ008,008-D-121,2019-05-03,31791546,BRK010,Sold
SALE0883,CUST0883,PROJ006,006-A-102,2019-05-04,10295970,BRK005,Sold
SALE0884,CUST0884,PROJ007,007-A-108,2019-05-04,12978094,BRK007,Sold
SALE0885,CUST0885,PROJ008,008-B-139,2019-05-11,25498482,BRK002,Sold
SALE0886,CUST0886,PROJ006,006-D-113,2019-05-16,10734722,BRK012,Sold
SALE0887,CUST0887,PROJ007,007-A-124,2019-05-23,14529094,BRK001,Sold
SALE0888,CUST0888,PROJ008,008-A-127,2019-05-25,40833935,BRK003,Sold
SALE0889,CUST0889,PROJ006,006-B-127,2019-05-31,11676877,BRK005,Sold
SALE0890,CUST0890,PROJ008,008-A-118,2019-06-01,39966286,BRK004,Sold
SALE0891,CUST0891,PROJ008,008-C-151,2019-06-03,44636245,BRK004,Sold
SALE0892,CUST0892,PROJ006,006-B-122,2019-06-05,8313979,BRK001,Sold
SALE0893,CUST0893,PROJ006,006-A-137,2019-06-12,11545847,BRK014,Sold
SALE0894,CUST0894,PROJ006,006-B-113,2019-06-16,9610145,BRK013,Sold
SALE0895,CUST0895,PROJ006,006-B-129,2019-06-16,9879865,BRK002,Sold
SALE0896,CUST0896,PROJ006,006-C-142,2019-06-17,11242807,BRK011,Sold
SALE0897,CUST0897,PROJ007,007-C-122,2019-06-19,19250155,BRK001,Sold
SALE0898,CUST0898,PROJ008,008-B-150,2019-06-19,41604097,BRK004,Sold
SALE0899,CUST0899,PROJ008,008-B-101,2019-06-26,27553852,BRK007,Sold
SALE0900,CUST0900,PROJ008,008-C-148,2019-06-27,40245406,BRK012,Sold
SALE0901,CUST0901,PROJ008,008-A-115,2019-06-29,23219729,BRK005,Sold
SALE0902,CUST0902,PROJ008,008-D-129,2019-06-29,23717410,BRK014,Sold
SALE0903,CUST0903,PROJ006,006-D-148,2019-07-05,8628580,BRK010,Sold
SALE0904,CUST0904,PROJ006,006-A-144,2019-07-12,12472640,BRK002,Sold
SALE0905,CUST0905,PROJ008,008-A-105,2019-07-16,27390504,BRK006,Sold
SALE0906,CUST0906,PROJ008,008-B-144,2019-07-18,33506351,BRK015,Sold
SALE0907,CUST0907,PROJ007,007-B-101,2019-07-20,12339886,BRK002,Sold
SALE0908,CUST0908,PROJ006,006-D-105,2019-07-22,12134849,BRK010,Sold
SALE0909,CUST0909,PROJ006,006-A-101,2019-07-26,9114289,BRK002,Sold
SALE0910,CUST0910,PROJ006,006-B-116,2019-07-28,9464473,BRK014,Sold
SALE0911,CUST0911,PROJ006,006-C-128,2019-07-30,9104464,BRK003,Sold
SALE0912,CUST0912,PROJ006,006-C-106,2019-07-30,7040909,BRK009,Sold
SALE0913,CUST0913,PROJ006,006-B-142,2019-07-30,9797810,BRK013,Sold
SALE0914,CUST0914,PROJ006,006-A-161,2019-08-01,12620831,BRK001,Sold
SALE0915,CUST0915,PROJ008,008-D-141,2019-08-01,28209446,BRK012,Sold
SALE0916,CUST0916,PROJ006,006-D-150,2019-08-03,12114013,BRK014,Sold
SALE0917,CUST0917,PROJ008,008-D-110,2019-08-05,41410490,BRK010,Sold
SALE0918,CUST0918,PROJ006,006-B-149,2019-08-06,9010816,BRK015,Sold
SALE0919,CUST0919,PROJ006,006-D-107,2019-08-07,12232172,BRK005,Sold
SALE0920,CUST0920,PROJ006,006-C-144,2019-08-09,12634291,BRK008,Sold
SALE0921,CUST0921,PROJ006,006-B-140,2019-08-14,12991811,BRK012,Sold
SALE0922,CUST0922,PROJ008,008-B-145,2019-08-14,33606317,BRK006,Sold
SALE0923,CUST0923,PROJ008,008-B-117,2019-08-15,30702289,BRK006,Sold
SALE0924,CUST0924,PROJ006,006-A-147,2019-08-16,12157187,BRK013,Sold
SALE0925,CUST0925,PROJ007,007-D-101,2019-08-24,19872743,BRK002,Sold
SALE0926,CUST0926,PROJ007,007-D-115,2019-08-25,13131686,BRK001,Sold
SALE0927,CUST0927,PROJ007,007-D-119,2019-08-28,19090127,BRK004,Sold
SALE0928,CUST0928,PROJ008,008-B-106,2019-09-01,22748985,BRK003,Sold
SALE0929,CUST0929,PROJ007,007-A-103,2019-09-02,16017065,BRK004,Sold
SALE0930,CUST0930,PROJ008,008-D-139,2019-09-02,26611909,BRK007,Sold
SALE0931,CUST0931,PROJ007,007-D-108,2019-09-05,13768456,BRK013,Sold
SALE0932,CUST0932,PROJ006,006-C-135,2019-09-07,10201277,BRK006,Sold
SALE0933,CUST0933,PROJ008,008-A-135,2019-09-07,35744150,BRK002,Sold
SALE0934,CUST0934,PROJ008,008-B-120,2019-09-13,42331717,BRK011,Sold
SALE0935,CUST0935,PROJ008,008-D-117,2019-09-13,42980860,BRK012,Sold
SALE0936,CUST0936,PROJ006,006-D-128,2019-09-14,8424003,BRK014,Sold
SALE0937,CUST0937,PROJ007,007-B-121,2019-09-14,10054297,BRK011,Sold
SALE0938,CUST0938,PROJ006,006-C-103,2019-09-21,9117604,BRK005,Sold
SALE0939,CUST0939,PROJ006,006-B-118,2019-09-23,10366876,BRK001,Sold
SALE0940,CUST0940,PROJ007,007-D-125,2019-09-29,10564430,BRK005,Sold
SALE0941,CUST0941,PROJ008,008-D-135,2019-09-29,34031565,BRK008,Sold
SALE0942,CUST0942,PROJ008,008-C-108,2019-10-02,30808748,BRK015,Sold
SALE0943,CUST0943,PROJ006,006-D-120,2019-10-03,7236196,BRK001,Sold
SALE0944,CUST0944,PROJ006,006-A-115,2019-10-05,12617884,BRK010,Sold
SALE0945,CUST0945,PROJ008,008-D-140,2019-10-08,27126518,BRK014,Sold
SALE0946,CUST0946,PROJ006,006-C-119,2019-10-09,10725179,BRK005,Sold
SALE0947,CUST0947,PROJ008,008-C-107,2019-10-10,30023358,BRK005,Sold
SALE0948,CUST0948,PROJ008,008-D-113,2019-10-14,29601654,BRK001,Sold
SALE0949,CUST0949,PROJ006,006-C-130,2019-10-15,8423190,BRK001,Sold
SALE0950,CUST0950,PROJ006,006-C-140,2019-10-19,7576834,BRK005,Sold
