SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE0634,CUST0634,PROJ004,004-D-116,2017-05-07,23832983,BRK004,Sold
SALE0635,CUST0635,PROJ006,006-A-123,2017-05-08,8987989,BRK009,Sold
SALE0636,CUST0636,PROJ006,006-D-130,2017-05-14,8169099,BRK013,Sold
SALE0637,CUST0637,PROJ005,005-B-138,2017-05-19,10183752,BRK004,Sold
SALE0638,CUST0638,PROJ004,004-D-118,2017-05-20,20671875,BRK009,Sold
SALE0639,CUST0639,PROJ006,006-C-161,2017-05-20,7291946,BRK013,Sold
SALE0640,CUST0640,PROJ005,005-A-117,2017-05-24,14162795,BRK010,Sold
SALE0641,CUST0641,PROJ005,005-A-116,2017-05-25,9397198,BRK011,Sold
SALE0642,CUST0642,PROJ006,006-B-125,2017-05-25,12721983,BRK006,Sold
SALE0643,CUST0643,PROJ006,006-D-143,2017-05-26,12275729,BRK007,Sold
SALE0644,CUST0644,PROJ004,004-A-144,2017-05-29,22741614,BRK005,Sold
SALE0645,CUST0645,PROJ006,006-A-145,2017-05-31,9361480,BRK013,Sold
SALE0646,CUST0646,PROJ004,004-B-141,2017-06-03,23207684,BRK013,Sold
SALE0647,CUST0647,PROJ006,006-C-143,2017-06-04,9796390,BRK009,Sold
SALE0648,CUST0648,PROJ004,004-D-128,2017-06-09,20989214,BRK008,Sold
SALE0649,CUST0649,PROJ004,004-C-117,2017-06-10,12498804,BRK007,Sold
SALE0650,CUST0650,PROJ004,004-A-124,2017-06-10,17546051,BRK012,Sold
SALE0651,CUST0651,PROJ006,006-A-107,2017-06-10,11972823,BRK001,Sold
SALE0652,CUST0652,PROJ005,005-B-103,2017-06-11,9138193,BRK014,Sold
SALE0653,CUST0653,PROJ004,004-D-138,2017-06-12,21959146,BRK013,Sold
SALE0654,CUST0654,PROJ006,006-D-153,2017-06-13,8365192,BRK008,Sold
SALE0655,CUST0655,PROJ006,006-A-150,2017-06-14,7280339,BRK002,Sold
SALE0656,CUST0656,PROJ006,006-A-146,2017-06-15,8401830,BRK012,Sold
SALE0657,CUST0657,PROJ006,006-C-149,2017-06-18,7931368,BRK004,Sold
SALE0658,CUST0658,PROJ005,005-D-126,2017-06-26,8743558,BRK009,Sold
SALE0659,CUST0659,PROJ006,006-C-115,2017-06-28,7715122,BRK015,Sold
SALE0660,CUST0660,PROJ005,005-B-131,2017-07-01,12806943,BRK013,Sold
SALE0661,CUST0661,PROJ006,006-C-126,2017-07-02,8081199,BRK002,Sold
SALE0662,CUST0662,PROJ006,006-B-108,2017-07-02,9335798,BRK011,Sold
SALE0663,CUST0663,PROJ004,004-A-107,2017-07-07,14846629,BRK010,Sold
SALE0664,CUST0664,PROJ006,006-C-154,2017-07-08,9069061,BRK007,Sold
SALE0665,CUST0665,PROJ006,006-B-139,2017-07-09,9555351,BRK005,Sold
SALE0666,CUST0666,PROJ006,006-C-130,2017-07-09,8405130,BRK013,Sold
SALE0667,CUST0667,PROJ006,006-B-150,2017-07-11,9227754,BRK003,Sold
SALE0668,CUST0668,PROJ006,006-A-103,2017-07-12,12620348,BRK001,Sold
SALE0669,CUST0669,PROJ006,006-B-154,2017-07-12,9618016,BRK001,Sold
SALE0670,CUST0670,PROJ006,006-A-158,2017-07-12,11715712,BRK003,Sold
SALE0671,CUST0671,PROJ006,006-A-153,2017-07-13,7370767,BRK015,Sold
SALE0672,CUST0672,PROJ006,006-A-152,2017-07-14,12465553,BRK009,Sold
SALE0673,CUST0673,PROJ004,004-A-111,2017-07-23,13795388,BRK005,Sold
SALE0674,CUST0674,PROJ005,005-A-106,2017-08-06,13242636,BRK009,Sold
SALE0675,CUST0675,PROJ006,006-A-122,2017-08-08,12119606,BRK003,Sold
SALE0676,CUST0676,PROJ005,005-B-117,2017-08-13,10500539,BRK011,Sold
SALE0677,CUST0677,PROJ006,006-B-161,2017-08-16,11469844,BRK002,Sold
SALE0678,CUST0678,PROJ005,005-B-107,2017-08-19,12285492,BRK001,Sold
SALE0679,CUST0679,PROJ005,005-C-111,2017-08-21,14934060,BRK007,Sold
SALE0680,CUST0680,PROJ005,005-C-119,2017-08-21,14105189,BRK008,Sold
SALE0681,CUST0681,PROJ006,006-A-121,2017-08-24,12948886,BRK006,Sold
SALE0682,CUST0682,PROJ005,005-C-130,2017-09-01,14267371,BRK004,Sold
SALE0683,CUST0683,PROJ005,005-A-134,2017-09-03,12632124,BRK005,Sold
SALE0684,CUST0684,PROJ005,005-A-110,2017-09-08,11505012,BRK014,Sold
SALE0685,CUST0685,PROJ005,005-A-126,2017-09-08,13959173,BRK009,Sold
SALE0686,CUST0686,PROJ006,006-A-104,2017-09-10,8211896,BRK001,Sold
SALE0687,CUST0687,PROJ006,006-A-144,2017-09-11,11304510,BRK001,Sold
SALE0688,CUST0688,PROJ005,005-A-118,2017-09-16,11384959,BRK011,Sold
SALE0689,CUST0689,PROJ005,005-B-118,2017-09-20,8288469,BRK004,Sold
SALE0690,CUST0690,PROJ006,006-A-138,2017-09-20,12608961,BRK009,Sold
SALE0691,CUST0691,PROJ006,006-D-120,2017-09-20,10319158,BRK003,Sold
SALE0692,CUST0692,PROJ006,006-C-109,2017-09-27,12200454,BRK014,Sold
SALE0693,CUST0693,PROJ005,005-A-123,2017-10-05,13000756,BRK002,Sold
SALE0694,CUST0694,PROJ006,006-D-107,2017-10-06,12335319,BRK013,Sold
SALE0695,CUST0695,PROJ005,005-C-133,2017-10-10,14445275,BRK013,Sold
SALE0696,CUST0696,PROJ005,005-A-132,2017-10-13,11447550,BRK008,Sold
SALE0697,CUST0697,PROJ006,006-A-112,2017-10-21,7203808,BRK013,Sold
SALE0698,CUST0698,PROJ006,006-D-131,2017-10-23,7469635,BRK013,Sold
SALE0699,CUST0699,PROJ006,006-C-110,2017-10-24,7695915,BRK005,Sold
SALE0700,CUST0700,PROJ005,005-D-109,2017-10-30,13450895,BRK007,Sold
SALE0701,CUST0701,PROJ005,005-A-140,2017-10-31,14171253,BRK010,Sold
SALE0702,CUST0702,PROJ005,005-D-111,2017-11-01,10028813,BRK008,Sold
SALE0703,CUST0703,PROJ006,006-B-136,2017-11-01,10806892,BRK008,Sold
SALE0704,CUST0704,PROJ006,006-C-129,2017-11-03,12745904,BRK013,Sold
SALE0705,CUST0705,PROJ006,006-D-140,2017-11-12,12615422,BRK009,Sold
SALE0706,CUST0706,PROJ006,006-B-147,2017-11-14,9215900,BRK001,Sold
SALE0707,CUST0707,PROJ005,005-A-125,2017-11-20,10908406,BRK011,Sold
SALE0708,CUST0708,PROJ005,005-A-115,2017-11-20,11958401,BRK015,Sold
SALE0709,CUST0709,PROJ006,006-D-115,2017-11-21,8517469,BRK013,Sold
SALE0710,CUST0710,PROJ005,005-C-115,2017-11-23,8157655,BRK001,Sold
SALE0711,CUST0711,PROJ006,006-D-103,2017-11-23,7345876,BRK008,Sold
SALE0712,CUST0712,PROJ005,005-A-133,2017-11-27,10869420,BRK014,Sold
SALE0713,CUST0713,PROJ005,005-B-105,2017-12-08,13192098,BRK003,Sold
SALE0714,CUST0714,PROJ006,006-B-158,2017-12-09,11312486,BRK003,Sold
SALE0715,CUST0715,PROJ005,005-B-122,2017-12-12,12339877,BRK005,Sold
SALE0716,CUST0716,PROJ006,006-D-124,2017-12-18,10596266,BRK003,Sold
SALE0717,CUST0717,PROJ005,005-D-134,2017-12-22,13612014,BRK007,Sold
SALE0718,CUST0718,PROJ006,006-A-116,2017-12-25,12151423,BRK011,Sold
SALE0719,CUST0719,PROJ005,005-D-116,2017-12-26,10768035,BRK001,Sold
SALE0720,CUST0720,PROJ005,005-C-123,2017-12-27,10657198,BRK001,Sold
SALE0721,CUST0721,PROJ006,006-D-136,2017-12-27,10585827,BRK012,Sold
SALE0722,CUST0722,PROJ006,006-D-111,2017-12-28,12693734,BRK009,Sold
SALE0723,CUST0723,PROJ006,006-C-135,2018-01-04,11785078,BRK015,Sold
SALE0724,CUST0724,PROJ006,006-C-152,2018-01-10,10467926,BRK007,Sold
SALE0725,CUST0725,PROJ005,005-B-130,2018-01-11,14557573,BRK011,Sold
SALE0726,CUST0726,PROJ006,006-A-131,2018-01-14,12159213,BRK005,Sold
SALE0727,CUST0727,PROJ006,006-A-105,2018-01-20,8731861,BRK015,Sold
SALE0728,CUST0728,PROJ006,006-B-118,2018-01-23,11443228,BRK011,Sold
SALE0729,CUST0729,PROJ006,006-A-142,2018-01-25,7167834,BRK004,Sold
SALE0730,CUST0730,PROJ006,006-B-116,2018-01-27,10592935,BRK011,Sold
SALE0731,CUST0731,PROJ006,006-A-114,2018-02-03,12597971,BRK001,Sold
SALE0732,CUST0732,PROJ006,006-B-114,2018-02-04,8299701,BRK006,Sold
SALE0733,CUST0733,PROJ005,005-D-129,2018-02-08,12863484,BRK012,Sold
SALE0734,CUST0734,PROJ006,006-A-133,2018-02-10,7611190,BRK008,Sold
SALE0735,CUST0735,PROJ005,005-C-127,2018-02-16,8909081,BRK010,Sold
SALE0736,CUST0736,PROJ005,005-C-120,2018-02-17,8517062,BRK014,Sold
SALE0737,CUST0737,PROJ006,006-A-113,2018-02-17,8763379,BRK002,Sold
SALE0738,CUST0738,PROJ006,006-B-105,2018-02-17,12898561,BRK005,Sold
SALE0739,CUST0739,PROJ005,005-D-125,2018-02-18,9965439,BRK012,Sold
SALE0740,CUST0740,PROJ005,005-B-137,2018-02-21,13956945,BRK008,Sold
SALE0741,CUST0741,PROJ006,006-D-101,2018-02-28,9214419,BRK008,Sold
SALE0742,CUST0742,PROJ006,006-C-113,2018-03-07,12729325,BRK006,Sold
SALE0743,CUST0743,PROJ005,005-B-124,2018-03-08,13539592,BRK002,Sold
SALE0744,CUST0744,PROJ006,006-D-113,2018-03-11,9781799,BRK003,Sold
SALE0745,CUST0745,PROJ005,005-C-124,2018-03-18,11720532,BRK006,Sold
SALE0746,CUST0746,PROJ005,005-B-119,2018-03-21,14646030,BRK003,Sold
SALE0747,CUST0747,PROJ005,005-A-119,2018-03-22,13946363,BRK015,Sold
SALE0748,CUST0748,PROJ005,005-D-103,2018-03-29,12539536,BRK001,Sold
SALE0749,CUST0749,PROJ006,006-A-108,2018-04-03,8809105,BRK006,Sold
SALE0750,CUST0750,PROJ005,005-D-137,2018-04-06,10991822,BRK005,Sold
SALE0751,CUST0751,PROJ006,006-C-153,2018-04-08,8969106,BRK014,Sold
SALE0752,CUST0752,PROJ006,006-D-114,2018-04-08,11593446,BRK015,Sold
SALE0753,CUST0753,PROJ005,005-C-101,2018-04-10,11917992,BRK004,Sold
SALE0754,CUST0754,PROJ005,005-C-140,2018-04-10,12922967,BRK008,Sold
SALE0755,CUST0755,PROJ006,006-B-103,2018-04-12,12017908,BRK002,Sold
SALE0756,CUST0756,PROJ005,005-B-112,2018-04-13,14511411,BRK008,Sold
SALE0757,CUST0757,PROJ005,005-B-128,2018-04-14,10237243,BRK011,Sold
SALE0758,CUST0758,PROJ005,005-B-135,2018-04-25,12155522,BRK006,Sold
SALE0759,CUST0759,PROJ006,006-D-117,2018-04-29,7693303,BRK003,Sold
SALE0760,CUST0760,PROJ005,005-C-122,2018-04-30,12348088,BRK001,Sold
SALE0761,CUST0761,PROJ005,005-D-124,2018-05-08,8099432,BRK003,Sold
SALE0762,CUST0762,PROJ006,006-D-123,2018-05-14,7585271,BRK005,Sold
SALE0763,CUST0763,PROJ005,005-C-105,2018-05-20,12405077,BRK012,Sold
SALE0764,CUST0764,PROJ006,006-B-133,2018-05-26,7114245,BRK015,Sold
SALE0765,CUST0765,PROJ005,005-C-110,2018-05-31,14535373,BRK009,Sold
SALE0766,CUST0766,PROJ006,006-A-156,2018-05-31,11516353,BRK005,Sold
SALE0767,CUST0767,PROJ006,006-C-142,2018-05-31,12640077,BRK008,Sold
SALE0768,CUST0768,PROJ005,005-B-109,2018-06-04,14171553,BRK004,Sold
SALE0769,CUST0769,PROJ006,006-D-129,2018-06-09,12703757,BRK008,Sold
SALE0770,CUST0770,PROJ006,006-D-137,2018-06-10,11773113,BRK003,Sold
SALE0771,CUST0771,PROJ006,006-A-163,2018-06-13,12575199,BRK015,Sold
SALE0772,CUST0772,PROJ005,005-A-112,2018-06-18,10424682,BRK012,Sold
SALE0773,CUST0773,PROJ005,005-D-122,2018-06-21,8230384,BRK010,Sold
SALE0774,CUST0774,PROJ006,006-A-154,2018-06-23,10336281,BRK014,Sold
SALE0775,CUST0775,PROJ005,005-A-121,2018-06-26,13702792,BRK010,Sold
SALE0776,CUST0776,PROJ006,006-B-156,2018-07-04,11784791,BRK011,Sold
SALE0777,CUST0777,PROJ006,006-A-140,2018-07-04,8436491,BRK009,Sold
SALE0778,CUST0778,PROJ006,006-B-143,2018-07-10,12449964,BRK015,Sold
SALE0779,CUST0779,PROJ006,006-C-127,2018-07-11,9165841,BRK001,Sold
SALE0780,CUST0780,PROJ005,005-D-135,2018-07-14,13283277,BRK002,Sold
SALE0781,CUST0781,PROJ006,006-A-132,2018-07-14,12750852,BRK004,Sold
SALE0782,CUST0782,PROJ005,005-C-116,2018-07-15,12943866,BRK015,Sold
SALE0783,CUST0783,PROJ006,006-B-122,2018-07-15,7267402,BRK006,Sold
SALE0784,CUST0784,PROJ005,005-D-136,2018-07-20,12508444,BRK005,Sold
SALE0785,CUST0785,PROJ006,006-A-157,2018-07-22,12209161,BRK014,Sold
SALE0786,CUST0786,PROJ006,006-D-162,2018-07-25,11186182,BRK010,Sold
SALE0787,CUST0787,PROJ006,006-C-131,2018-07-26,7257493,BRK011,Sold
SALE0788,CUST0788,PROJ005,005-D-102,2018-07-30,13016810,BRK012,Sold
SALE0789,CUST0789,PROJ006,006-C-147,2018-07-30,8712385,BRK004,Sold
SALE0790,CUST0790,PROJ006,006-D-121,2018-07-31,11971227,BRK001,Sold
SALE0791,CUST0791,PROJ005,005-C-138,2018-08-01,10006081,BRK007,Sold
SALE0792,CUST0792,PROJ005,005-C-117,2018-08-01,13724978,BRK001,Sold
SALE0793,CUST0793,PROJ006,006-C-139,2018-08-03,11570321,BRK011,Sold
SALE0794,CUST0794,PROJ006,006-D-125,2018-08-06,11177244,BRK002,Sold
SALE0795,CUST0795,PROJ006,006-C-124,2018-08-11,8184492,BRK011,Sold
SALE0796,CUST0796,PROJ005,005-C-107,2018-08-13,12629729,BRK012,Sold
SALE0797,CUST0797,PROJ005,005-A-138,2018-08-13,11679818,BRK005,Sold
SALE0798,CUST0798,PROJ006,006-C-105,2018-08-13,11309476,BRK009,Sold
SALE0799,CUST0799,PROJ005,005-B-106,2018-08-14,13998116,BRK004,Sold
SALE0800,CUST0800,PROJ005,005-D-131,2018-08-15,11914855,BRK003,Sold
SALE0801,CUST0801,PROJ006,006-C-150,2018-08-23,7658668,BRK007,Sold
SALE0802,CUST0802,PROJ005,005-B-110,2018-08-31,12722283,BRK012,Sold
SALE0803,CUST0803,PROJ005,005-B-101,2018-09-03,12155512,BRK008,Sold
SALE0804,CUST0804,PROJ005,005-C-136,2018-09-08,8643734,BRK011,Sold
SALE0805,CUST0805,PROJ005,005-A-103,2018-09-09,13254803,BRK003,Sold
SALE0806,CUST0806,PROJ006,006-D-141,2018-09-18,10586307,BRK013,Sold
SALE0807,CUST0807,PROJ005,005-C-134,2018-09-20,14249305,BRK007,Sold
SALE0808,CUST0808,PROJ006,006-A-160,2018-09-22,11929936,BRK010,Sold
SALE0809,CUST0809,PROJ006,006-A-111,2018-09-22,9803494,BRK001,Sold
SALE0810,CUST0810,PROJ005,005-D-130,2018-09-24,8296867,BRK005,Sold
SALE0811,CUST0811,PROJ006,006-D-145,2018-09-28,8947412,BRK012,Sold
SALE0812,CUST0812,PROJ006,006-A-102,2018-09-29,11234705,BRK001,Sold
SALE0813,CUST0813,PROJ006,006-C-122,2018-10-07,11473135,BRK001,Sold
SALE0814,CUST0814,PROJ006,006-C-132,2018-10-10,12783396,BRK004,Sold
SALE0815,CUST0815,PROJ007,007-A-118,2018-10-12,19100213,BRK002,Sold
SALE0816,CUST0816,PROJ007,007-D-106,2018-10-17,16834453,BRK011,Sold
SALE0817,CUST0817,PROJ006,006-A-143,2018-10-18,9295433,BRK015,Sold
SALE0818,CUST0818,PROJ005,005-A-109,2018-10-19,11438095,BRK015,Sold
SALE0819,CUST0819,PROJ007,007-C-102,2018-10-22,16517730,BRK009,Sold
SALE0820,CUST0820,PROJ007,007-A-125,2018-10-25,19985432,BRK005,Sold
SALE0821,CUST0821,PROJ006,006-B-129,2018-11-03,10266161,BRK002,Sold
SALE0822,CUST0822,PROJ006,006-C-125,2018-11-04,12413609,BRK010,Sold
SALE0823,CUST0823,PROJ007,007-B-102,2018-11-04,9607346,BRK001,Sold
SALE0824,CUST0824,PROJ006,006-B-120,2018-11-08,9821335,BRK012,Sold
SALE0825,CUST0825,PROJ005,005-A-105,2018-11-09,9027323,BRK007,Sold
SALE0826,CUST0826,PROJ006,006-D-154,2018-11-11,12409366,BRK013,Sold
SALE0827,CUST0827,PROJ005,005-C-103,2018-11-19,12511992,BRK009,Sold
SALE0828,CUST0828,PROJ005,005-B-120,2018-11-20,12447980,BRK003,Sold
SALE0829,CUST0829,PROJ006,006-D-152,2018-11-22,12136538,BRK004,Sold
SALE0830,CUST0830,PROJ005,005-C-125,2018-11-24,12441436,BRK014,Sold
SALE0831,CUST0831,PROJ005,005-A-111,2018-12-04,12840632,BRK013,Sold
SALE0832,CUST0832,PROJ005,005-C-109,2018-12-25,14472467,BRK006,Sold
SALE0833,CUST0833,PROJ006,006-D-108,2018-12-28,8559829,BRK003,Sold
SALE0834,CUST0834,PROJ006,006-A-128,2019-01-03,8398041,BRK009,Sold
SALE0835,CUST0835,PROJ005,005-B-102,2019-01-06,14752828,BRK006,Sold
SALE0836,CUST0836,PROJ005,005-C-104,2019-01-11,8646639,BRK013,Sold
SALE0837,CUST0837,PROJ006,006-D-122,2019-01-13,8121638,BRK003,Sold
SALE0838,CUST0838,PROJ006,006-B-135,2019-01-16,8695951,BRK006,Sold
SALE0839,CUST0839,PROJ006,006-C-156,2019-01-17,7911252,BRK001,Sold
SALE0840,CUST0840,PROJ006,006-A-155,2019-01-18,11803746,BRK005,Sold
SALE0841,CUST0841,PROJ006,006-B-162,2019-01-24,10949507,BRK015,Sold
SALE0842,CUST0842,PROJ006,006-C-136,2019-01-28,12280149,BRK006,Sold
SALE0843,CUST0843,PROJ006,006-D-156,2019-02-06,9765046,BRK010,Sold
SALE0844,CUST0844,PROJ006,006-B-113,2019-02-08,7003356,BRK006,Sold
SALE0845,CUST0845,PROJ005,005-B-133,2019-02-09,13926748,BRK014,Sold
SALE0846,CUST0846,PROJ006,006-A-115,2019-02-13,7078774,BRK003,Sold
SALE0847,CUST0847,PROJ006,006-A-137,2019-02-13,8286608,BRK014,Sold
SALE0848,CUST0848,PROJ005,005-C-102,2019-02-16,11112713,BRK015,Sold
SALE0849,CUST0849,PROJ006,006-C-103,2019-02-20,9416465,BRK013,Sold
SALE0850,CUST0850,PROJ006,006-C-102,2019-02-20,9859470,BRK001,Sold
SALE0851,CUST0851,PROJ006,006-A-162,2019-02-21,7494205,BRK007,Sold
SALE0852,CUST0852,PROJ007,007-A-110,2019-02-25,12345531,BRK011,Sold
SALE0853,CUST0853,PROJ005,005-D-105,2019-02-27,10046478,BRK006,Sold
SALE0854,CUST0854,PROJ007,007-D-107,2019-02-27,14102924,BRK012,Sold
SALE0855,CUST0855,PROJ006,006-D-160,2019-02-28,7503818,BRK012,Sold
SALE0856,CUST0856,PROJ007,007-A-111,2019-02-28,17614214,BRK007,Sold
SALE0857,CUST0857,PROJ008,008-A-108,2019-03-02,39267930,BRK009,Sold
SALE0858,CUST0858,PROJ008,008-A-149,2019-03-03,25119702,BRK009,Sold
SALE0859,CUST0859,PROJ008,008-A-148,2019-03-03,39184308,BRK013,Sold
SALE0860,CUST0860,PROJ008,008-D-143,2019-03-04,20185217,BRK004,Sold
SALE0861,CUST0861,PROJ006,006-B-163,2019-03-05,8652308,BRK004,Sold
SALE0862,CUST0862,PROJ007,007-D-109,2019-03-06,14475263,BRK001,Sold
SALE0863,CUST0863,PROJ005,005-D-140,2019-03-10,11581594,BRK007,Sold
SALE0864,CUST0864,PROJ006,006-C-123,2019-03-11,11669695,BRK011,Sold
SALE0865,CUST0865,PROJ007,007-D-124,2019-03-16,17670927,BRK003,Sold
SALE0866,CUST0866,PROJ008,008-B-150,2019-03-18,26459116,BRK009,Sold
SALE0867,CUST0867,PROJ006,006-C-141,2019-03-19,10572164,BRK002,Sold
SALE0868,CUST0868,PROJ006,006-D-110,2019-03-19,8947111,BRK002,Sold
SALE0869,CUST0869,PROJ008,008-A-130,2019-03-19,40993428,BRK006,Sold
SALE0870,CUST0870,PROJ006,006-A-136,2019-03-20,10045995,BRK015,Sold
SALE0871,CUST0871,PROJ008,008-D-108,2019-03-20,33462627,BRK014,Sold
SALE0872,CUST0872,PROJ006,006-B-153,2019-03-21,9413763,BRK002,Sold
SALE0873,CUST0873,PROJ008,008-B-126,2019-03-21,33976887,BRK002,Sold
SALE0874,CUST0874,PROJ006,006-B-144,2019-03-24,10515554,BRK011,Sold
SALE0875,CUST0875,PROJ007,007-D-123,2019-03-24,16683963,BRK003,Sold
SALE0876,CUST0876,PROJ007,007-C-115,2019-03-27,18082678,BRK014,Sold
SALE0877,CUST0877,PROJ008,008-A-112,2019-04-01,24780731,BRK007,Sold
SALE0878,CUST0878,PROJ008,008-D-134,2019-04-09,31174710,BRK009,Sold
SALE0879,CUST0879,PROJ008,008-D-154,2019-04-10,24467767,BRK006,Sold
SALE0880,CUST0880,PROJ006,006-B-134,2019-04-24,12780743,BRK009,Sold
SALE0881,CUST0881,PROJ007,007-A-104,2019-04-25,12205469,BRK004,Sold
SALE0882,CUST0882,PROJ006,006-C-101,2019-04-26,12043034,BRK014,Sold
SALE0883,CUST0883,PROJ008,008-D-116,2019-04-27,29025483,BRK005,Sold
SALE0884,CUST0884,PROJ006,006-A-147,2019-04-29,11423920,BRK008,Sold
SALE0885,CUST0885,PROJ006,006-C-146,2019-04-30,8715521,BRK013,Sold
SALE0886,CUST0886,PROJ008,008-B-104,2019-05-01,41528330,BRK014,Sold
SALE0887,CUST0887,PROJ006,006-C-148,2019-05-02,7152341,BRK010,Sold
SALE0888,CUST0888,PROJ007,007-C-114,2019-05-02,18738961,BRK007,Sold
SALE0889,CUST0889,PROJ006,006-B-140,2019-05-05,11315077,BRK008,Sold
SALE0890,CUST0890,PROJ008,008-B-124,2019-05-05,31140986,BRK001,Sold
SALE0891,CUST0891,PROJ006,006-C-116,2019-05-06,9451417,BRK010,Sold
SALE0892,CUST0892,PROJ008,008-A-155,2019-05-08,35413283,BRK002,Sold
SALE0893,CUST0893,PROJ008,008-C-146,2019-05-09,43470102,BRK001,Sold
SALE0894,CUST0894,PROJ008,008-C-103,2019-05-12,38727406,BRK002,Sold
SALE0895,CUST0895,PROJ008,008-D-139,2019-05-12,37605445,BRK002,Sold
SALE0896,CUST0896,PROJ008,008-C-134,2019-05-15,28966476,BRK003,Sold
SALE0897,CUST0897,PROJ007,007-D-111,2019-05-17,16204970,BRK012,Sold
SALE0898,CUST0898,PROJ008,008-D-130,2019-05-18,32567371,BRK012,Sold
SALE0899,CUST0899,PROJ008,008-A-109,2019-05-20,42126359,BRK013,Sold
SALE0900,CUST0900,PROJ008,008-A-110,2019-05-22,38328593,BRK006,Sold
SALE0901,CUST0901,PROJ008,008-B-137,2019-05-24,20972661,BRK007,Sold
SALE0902,CUST0902,PROJ008,008-C-106,2019-05-26,35632164,BRK008,Sold
SALE0903,CUST0903,PROJ006,006-A-125,2019-05-27,12255668,BRK014,Sold
SALE0904,CUST0904,PROJ008,008-D-145,2019-05-30,24185931,BRK004,Sold
SALE0905,CUST0905,PROJ006,006-C-120,2019-06-04,11972848,BRK002,Sold
SALE0906,CUST0906,PROJ007,007-B-124,2019-06-06,9760077,BRK013,Sold
SALE0907,CUST0907,PROJ006,006-B-121,2019-06-08,7466615,BRK013,Sold
SALE0908,CUST0908,PROJ006,006-C-155,2019-06-08,11946550,BRK011,Sold
SALE0909,CUST0909,PROJ006,006-D-150,2019-06-11,7450624,BRK002,Sold
SALE0910,CUST0910,PROJ006,006-A-139,2019-06-17,12356637,BRK002,Sold
SALE0911,CUST0911,PROJ008,008-D-142,2019-06-18,38504351,BRK006,Sold
SALE0912,CUST0912,PROJ008,008-A-141,2019-06-19,35583059,BRK014,Sold
SALE0913,CUST0913,PROJ006,006-B-119,2019-06-20,10545598,BRK010,Sold
SALE0914,CUST0914,PROJ008,008-A-122,2019-06-26,35561298,BRK001,Sold
SALE0915,CUST0915,PROJ006,006-A-134,2019-06-28,12756902,BRK010,Sold
SALE0916,CUST0916,PROJ006,006-D-116,2019-06-30,7942985,BRK002,Sold
SALE0917,CUST0917,PROJ007,007-B-118,2019-07-10,9152392,BRK009,Sold
SALE0918,CUST0918,PROJ006,006-D-133,2019-07-12,7240208,BRK007,Sold
SALE0919,CUST0919,PROJ008,008-A-154,2019-07-16,24656354,BRK003,Sold
SALE0920,CUST0920,PROJ008,008-D-128,2019-07-18,32367996,BRK015,Sold
SALE0921,CUST0921,PROJ007,007-A-113,2019-07-22,12463748,BRK010,Sold
SALE0922,CUST0922,PROJ007,007-A-124,2019-07-27,10625277,BRK003,Sold
SALE0923,CUST0923,PROJ006,006-D-142,2019-07-31,10717638,BRK007,Sold
SALE0924,CUST0924,PROJ008,008-A-102,2019-08-01,33812515,BRK003,Sold
SALE0925,CUST0925,PROJ007,007-B-105,2019-08-05,9673236,BRK014,Sold
SALE0926,CUST0926,PROJ008,008-B-117,2019-08-08,22176349,BRK007,Sold
SALE0927,CUST0927,PROJ006,006-C-151,2019-08-10,10523526,BRK015,Sold
SALE0928,CUST0928,PROJ007,007-C-118,2019-08-10,19054466,BRK008,Sold
SALE0929,CUST0929,PROJ006,006-C-160,2019-08-17,12818927,BRK001,Sold
SALE0930,CUST0930,PROJ007,007-C-119,2019-08-19,12854862,BRK004,Sold
SALE0931,CUST0931,PROJ007,007-C-110,2019-08-19,19386535,BRK013,Sold
SALE0932,CUST0932,PROJ007,007-D-115,2019-08-23,9510518,BRK014,Sold
SALE0933,CUST0933,PROJ006,006-C-104,2019-08-27,11008846,BRK008,Sold
SALE0934,CUST0934,PROJ007,007-B-106,2019-09-01,17015881,BRK001,Sold
SALE0935,CUST0935,PROJ006,006-C-107,2019-09-04,11297814,BRK008,Sold
SALE0936,CUST0936,PROJ006,006-A-109,2019-09-05,7498387,BRK007,Sold
SALE0937,CUST0937,PROJ006,006-C-133,2019-09-10,10961816,BRK013,Sold
SALE0938,CUST0938,PROJ006,006-D-106,2019-09-12,9510430,BRK001,Sold
SALE0939,CUST0939,PROJ006,006-B-148,2019-09-15,11256218,BRK004,Sold
SALE0940,CUST0940,PROJ008,008-D-106,2019-09-17,22230910,BRK009,Sold
SALE0941,CUST0941,PROJ008,008-A-136,2019-09-17,29851965,BRK007,Sold
SALE0942,CUST0942,PROJ008,008-D-137,2019-09-18,40020408,BRK011,Sold
SALE0943,CUST0943,PROJ006,006-D-138,2019-09-20,11030576,BRK005,Sold
SALE0944,CUST0944,PROJ007,007-A-108,2019-09-27,12763489,BRK004,Sold
SALE0945,CUST0945,PROJ008,008-D-124,2019-10-01,26614113,BRK013,Sold
SALE0946,CUST0946,PROJ007,007-D-119,2019-10-03,18968130,BRK012,Sold
SALE0947,CUST0947,PROJ006,006-C-112,2019-10-07,7206961,BRK012,Sold
SALE0948,CUST0948,PROJ008,008-C-115,2019-10-07,43760757,BRK013,Sold
SALE0949,CUST0949,PROJ008,008-A-114,2019-10-07,26579896,BRK010,Sold
SALE0950,CUST0950,PROJ006,006-A-101,2019-10-08,8333115,BRK006,Sold
